CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Italy,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,No,46,‡
Italy,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,51,
Italy,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,No,49,
Italy,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,43,
Italy,All,Gender-fluid,DEXaware_eqbod,Knowledge of at least one equality body in country,No,57,
Italy,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,25,‡
Italy,All,Agender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,75,
Italy,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Italy,All,Polygender,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Lithuania,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Lithuania,All,Trans woman,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Lithuania,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,18,‡
Lithuania,All,Trans man,DEXaware_eqbod,Knowledge of at least one equality body in country,No,82,‡
Lithuania,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Lithuania,All,Trans person,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Lithuania,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,22,‡
Lithuania,All,Non-binary,DEXaware_eqbod,Knowledge of at least one equality body in country,No,78,‡
Lithuania,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,:, [1] 
Lithuania,All,Cross-dresser,DEXaware_eqbod,Knowledge of at least one equality body in country,No,:, [1] 
Lithuania,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,Yes,45,‡
Lithuania,All,Genderqueer,DEXaware_eqbod,Knowledge of at least one equality body in country,No,55,‡
