CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Malta,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
Malta,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
Malta,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
Malta,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
Malta,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
Malta,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
Malta,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
Malta,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
Malta,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
Malta,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
Malta,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
Malta,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
Malta,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
Malta,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
Malta,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
Malta,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
Malta,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
Malta,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
Malta,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
Malta,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
Malta,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
Malta,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
Malta,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
Malta,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
Malta,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
Malta,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
Malta,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
Netherlands,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,17,‡
Netherlands,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,24,
Netherlands,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,21,
Netherlands,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,25,
Netherlands,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,10,‡
Netherlands,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,3,‡
Netherlands,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,11,‡
Netherlands,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,35,
Netherlands,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,20,
Netherlands,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,31,
Netherlands,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,3,‡
Netherlands,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Netherlands,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,13,‡
Netherlands,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,22,‡
Netherlands,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,21,‡
Netherlands,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,34,‡
Netherlands,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,7,‡
Netherlands,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,2,‡
Netherlands,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,12,‡
Netherlands,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,31,
Netherlands,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,31,
Netherlands,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,21,
Netherlands,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,4,‡
Netherlands,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,2,‡
Netherlands,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
Netherlands,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
Netherlands,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
Netherlands,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
Netherlands,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
Netherlands,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
Netherlands,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,20,‡
Netherlands,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,24,‡
Netherlands,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,29,
Netherlands,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,27,‡
Netherlands,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,0,‡
Netherlands,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Netherlands,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,16,‡
Netherlands,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,20,‡
Netherlands,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,33,‡
Netherlands,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,22,‡
Netherlands,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,9,‡
Netherlands,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Netherlands,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,3,‡
Netherlands,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,29,‡
Netherlands,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,17,‡
Netherlands,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,51,‡
Netherlands,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,0,‡
Netherlands,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Netherlands,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
Netherlands,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
Netherlands,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
Netherlands,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
Netherlands,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
Netherlands,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
Poland,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,42,
Poland,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,27,
Poland,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,15,
Poland,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,14,
Poland,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
Poland,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Poland,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,39,
Poland,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,24,
Poland,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,18,
Poland,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,17,
Poland,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
Poland,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
Poland,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,55,
Poland,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,19,‡
Poland,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,7,‡
Poland,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,18,‡
Poland,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
Poland,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Poland,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,53,
Poland,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,17,
Poland,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,12,
Poland,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,16,
Poland,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
Poland,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
Poland,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,53,‡
Poland,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,15,‡
Poland,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,21,‡
Poland,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,11,‡
Poland,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,0,‡
Poland,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Poland,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,69,
Poland,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,15,
Poland,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,5,‡
Poland,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,9,‡
Poland,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
Poland,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
Poland,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,50,
Poland,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,23,
Poland,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,8,‡
Poland,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,18,
Poland,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
Poland,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Poland,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,47,
Poland,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,25,
Poland,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,10,‡
Poland,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,13,‡
Poland,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,5,‡
Poland,Trans people,Agender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Poland,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,35,‡
Poland,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,11,‡
Poland,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,3,‡
Poland,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,12,‡
Poland,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,39,‡
Poland,Trans people,Polygender,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Portugal,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,11,‡
Portugal,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,10,‡
Portugal,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,33,‡
Portugal,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,45,‡
Portugal,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
Portugal,Trans people,Trans woman,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Portugal,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,0,‡
Portugal,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,5,‡
Portugal,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,39,
Portugal,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,53,
Portugal,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,3,‡
Portugal,Trans people,Trans man,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Portugal,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,28,‡
Portugal,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,2,‡
Portugal,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,19,‡
Portugal,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,46,‡
Portugal,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,5,‡
Portugal,Trans people,Trans person,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Portugal,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,1,‡
Portugal,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,24,‡
Portugal,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,21,‡
Portugal,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,49,
Portugal,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,5,‡
Portugal,Trans people,Non-binary,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Portugal,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
Portugal,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
Portugal,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
Portugal,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
Portugal,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
Portugal,Trans people,Cross-dresser,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
Portugal,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,2,‡
Portugal,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,3,‡
Portugal,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,28,
Portugal,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,66,
Portugal,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,2,‡
Portugal,Trans people,Genderqueer,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
Portugal,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,2,‡
Portugal,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,14,‡
Portugal,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,25,‡
Portugal,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,33,‡
Portugal,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,24,‡
Portugal,Trans people,Gender-fluid,DEXind_b1,"In the past five years has prejudice and intolerance against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
